"SubjectId" "ActivityType" "Measurement" "MeanValue"
29 "WALKING" "tGravityAccStdY" -0.975272848113208
30 "WALKING" "tGravityAccStdY" -0.970176562153846
1 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.937018658979592
2 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.940068525531915
3 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.946094637755102
4 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.932066041111111
5 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.912363420851064
6 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.93357760125
7 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.952678693617021
8 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.941580934473684
9 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.936306558809524
10 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.937003823684211
11 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.926310469565217
12 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.94329842826087
13 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.92854437106383
14 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.920725940666667
15 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.925685893571429
16 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.955487793617021
17 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.946576675652174
18 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.932962218181818
19 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.917880864102564
20 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.908577153777778
21 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.940111830666667
22 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.945824352777778
23 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.93901254962963
24 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.941478979454546
25 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.937816011034483
26 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.9354258554
27 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.934963993181818
28 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.948404212173913
29 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.91390306375
30 "WALKING_DOWNSTAIRS" "tGravityAccStdY" -0.918678752419355
1 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.952849233207547
2 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.92376745375
3 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.909825953898305
4 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.923376019038462
5 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.900511719787234
6 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.912900683137255
7 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.939774255490196
8 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.931032068536585
9 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.901317321632653
10 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.937039417446809
11 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.924360832962963
12 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.941378352307692
13 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.922054968727273
14 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.907231431296296
15 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.927648821458333
16 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.933657461176471
17 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.91597346625
18 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.942056881206897
19 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.9010448505
20 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.92459435372549
21 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.941523624255319
22 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.941620221904762
23 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.910474557058824
24 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.916690779830509
25 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.931758272769231
26 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.937858157818182
27 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.947713378627451
28 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.927641087843137
29 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.923007798367347
30 "WALKING_UPSTAIRS" "tGravityAccStdY" -0.914933936
1 "LAYING" "tGravityAccStdZ" -0.85236629022
2 "LAYING" "tGravityAccStdZ" -0.984230418125
3 "LAYING" "tGravityAccStdZ" -0.964807543870968
4 "LAYING" "tGravityAccStdZ" -0.976176608888889
5 "LAYING" "tGravityAccStdZ" -0.977076645
6 "LAYING" "tGravityAccStdZ" -0.928130738421053
7 "LAYING" "tGravityAccStdZ" -0.961908984423077
8 "LAYING" "tGravityAccStdZ" -0.94183626337037
9 "LAYING" "tGravityAccStdZ" -0.9712046902
10 "LAYING" "tGravityAccStdZ" -0.963045642431035
11 "LAYING" "tGravityAccStdZ" -0.984192606315789
12 "LAYING" "tGravityAccStdZ" -0.9596439555
13 "LAYING" "tGravityAccStdZ" -0.959892863709677
14 "LAYING" "tGravityAccStdZ" -0.90130385627451
15 "LAYING" "tGravityAccStdZ" -0.950710357083333
16 "LAYING" "tGravityAccStdZ" -0.967886002
17 "LAYING" "tGravityAccStdZ" -0.957164565211268
18 "LAYING" "tGravityAccStdZ" -0.990957249538462
19 "LAYING" "tGravityAccStdZ" -0.988819031566265
20 "LAYING" "tGravityAccStdZ" -0.9765185525
21 "LAYING" "tGravityAccStdZ" -0.952416332444444
22 "LAYING" "tGravityAccStdZ" -0.952435389166667
23 "LAYING" "tGravityAccStdZ" -0.976780462083333
24 "LAYING" "tGravityAccStdZ" -0.979239668194444
25 "LAYING" "tGravityAccStdZ" -0.610161166287671
26 "LAYING" "tGravityAccStdZ" -0.984081708947368
27 "LAYING" "tGravityAccStdZ" -0.989056311351351
28 "LAYING" "tGravityAccStdZ" -0.97912466575
29 "LAYING" "tGravityAccStdZ" -0.98577817826087
30 "LAYING" "tGravityAccStdZ" -0.983274524857143
1 "SITTING" "tGravityAccStdZ" -0.949040933191489
2 "SITTING" "tGravityAccStdZ" -0.954415873043478
3 "SITTING" "tGravityAccStdZ" -0.897736318269231
4 "SITTING" "tGravityAccStdZ" -0.9509492546
5 "SITTING" "tGravityAccStdZ" -0.945008999545455
6 "SITTING" "tGravityAccStdZ" -0.955475832363636
7 "SITTING" "tGravityAccStdZ" -0.868602535416667
8 "SITTING" "tGravityAccStdZ" -0.935475331521739
9 "SITTING" "tGravityAccStdZ" -0.88585411242
10 "SITTING" "tGravityAccStdZ" -0.966898520555556
11 "SITTING" "tGravityAccStdZ" -0.971661610754717
12 "SITTING" "tGravityAccStdZ" -0.956208629607843
13 "SITTING" "tGravityAccStdZ" -0.930979556938776
14 "SITTING" "tGravityAccStdZ" -0.938415738148148
15 "SITTING" "tGravityAccStdZ" -0.952973658983051
16 "SITTING" "tGravityAccStdZ" -0.945813561478261
17 "SITTING" "tGravityAccStdZ" -0.9566106440625
18 "SITTING" "tGravityAccStdZ" -0.978340183157895
19 "SITTING" "tGravityAccStdZ" -0.960394960821918
20 "SITTING" "tGravityAccStdZ" -0.935854966151515
21 "SITTING" "tGravityAccStdZ" -0.965426493882353
22 "SITTING" "tGravityAccStdZ" -0.927950649854839
23 "SITTING" "tGravityAccStdZ" -0.923953600294118
24 "SITTING" "tGravityAccStdZ" -0.963406795735294
25 "SITTING" "tGravityAccStdZ" -0.969459982461538
26 "SITTING" "tGravityAccStdZ" -0.944580863846154
27 "SITTING" "tGravityAccStdZ" -0.967268066
28 "SITTING" "tGravityAccStdZ" -0.956087679583333
29 "SITTING" "tGravityAccStdZ" -0.966032045333333
30 "SITTING" "tGravityAccStdZ" -0.956635663064516
1 "STANDING" "tGravityAccStdZ" -0.976324063584906
2 "STANDING" "tGravityAccStdZ" -0.945927078703704
3 "STANDING" "tGravityAccStdZ" -0.928161577377049
4 "STANDING" "tGravityAccStdZ" -0.899404775267857
5 "STANDING" "tGravityAccStdZ" -0.914608495714286
6 "STANDING" "tGravityAccStdZ" -0.942795062280702
7 "STANDING" "tGravityAccStdZ" -0.939161014716981
8 "STANDING" "tGravityAccStdZ" -0.918293913703704
9 "STANDING" "tGravityAccStdZ" -0.932245295111111
10 "STANDING" "tGravityAccStdZ" -0.959579657727273
11 "STANDING" "tGravityAccStdZ" -0.989433253617021
12 "STANDING" "tGravityAccStdZ" -0.939534099016393
13 "STANDING" "tGravityAccStdZ" -0.976827157368421
14 "STANDING" "tGravityAccStdZ" -0.940757718
15 "STANDING" "tGravityAccStdZ" -0.958810153207547
16 "STANDING" "tGravityAccStdZ" -0.959562830769231
17 "STANDING" "tGravityAccStdZ" -0.969171762179487
18 "STANDING" "tGravityAccStdZ" -0.976044291369863
19 "STANDING" "tGravityAccStdZ" -0.958862043972603
20 "STANDING" "tGravityAccStdZ" -0.942437325616438
21 "STANDING" "tGravityAccStdZ" -0.958590002247191
22 "STANDING" "tGravityAccStdZ" -0.958890201587302
23 "STANDING" "tGravityAccStdZ" -0.947199734411765
24 "STANDING" "tGravityAccStdZ" -0.94618494942029
25 "STANDING" "tGravityAccStdZ" -0.967792578648649
26 "STANDING" "tGravityAccStdZ" -0.964228470675676
27 "STANDING" "tGravityAccStdZ" -0.968169953625
28 "STANDING" "tGravityAccStdZ" -0.951782181518987
29 "STANDING" "tGravityAccStdZ" -0.984464543538462
30 "STANDING" "tGravityAccStdZ" -0.949207368305085
1 "WALKING" "tGravityAccStdZ" -0.947717226105263
2 "WALKING" "tGravityAccStdZ" -0.972072847627119
3 "WALKING" "tGravityAccStdZ" -0.952091795
4 "WALKING" "tGravityAccStdZ" -0.962968112
5 "WALKING" "tGravityAccStdZ" -0.964580803928571
6 "WALKING" "tGravityAccStdZ" -0.957205025789474
7 "WALKING" "tGravityAccStdZ" -0.952159770526316
8 "WALKING" "tGravityAccStdZ" -0.956640104791667
9 "WALKING" "tGravityAccStdZ" -0.955523995576923
10 "WALKING" "tGravityAccStdZ" -0.957862728301887
11 "WALKING" "tGravityAccStdZ" -0.960852684067797
12 "WALKING" "tGravityAccStdZ" -0.9502762272
13 "WALKING" "tGravityAccStdZ" -0.948637587719298
14 "WALKING" "tGravityAccStdZ" -0.947516969830508
15 "WALKING" "tGravityAccStdZ" -0.95805876537037
16 "WALKING" "tGravityAccStdZ" -0.961387254313726
17 "WALKING" "tGravityAccStdZ" -0.956903248196721
18 "WALKING" "tGravityAccStdZ" -0.97248384875
19 "WALKING" "tGravityAccStdZ" -0.929187930961539
20 "WALKING" "tGravityAccStdZ" -0.953850439607843
21 "WALKING" "tGravityAccStdZ" -0.974939388076923
22 "WALKING" "tGravityAccStdZ" -0.955147847391304
23 "WALKING" "tGravityAccStdZ" -0.932981341864407
24 "WALKING" "tGravityAccStdZ" -0.962822966551724
25 "WALKING" "tGravityAccStdZ" -0.944995731216216
26 "WALKING" "tGravityAccStdZ" -0.966231561694915
27 "WALKING" "tGravityAccStdZ" -0.956593490526316
28 "WALKING" "tGravityAccStdZ" -0.944225031851852
29 "WALKING" "tGravityAccStdZ" -0.945981437169811
30 "WALKING" "tGravityAccStdZ" -0.943958420615385
1 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.895939695102041
2 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.931438313191489
3 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.899943947755102
4 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.937753794444444
5 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.927192732978723
6 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.934378766458333
7 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.92875646893617
8 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.897190012631579
9 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.876641297380952
10 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.902085224736842
11 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.925814906086956
12 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.935399348043478
13 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.893962984042553
14 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.879565316666667
15 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.93400831
16 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.910588943191489
17 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.901097766521739
18 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.921661749636364
19 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.899363131794872
20 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.919693532888889
21 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.916324556888889
22 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.906594023333333
23 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.905888257592593
24 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.942207718727273
25 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.92619169637931
26 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.9330817682
27 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.920921521590909
28 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.91705975
29 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.869300904791667
30 "WALKING_DOWNSTAIRS" "tGravityAccStdZ" -0.87766706
1 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.912379410377358
2 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.878004056875
3 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.909469675084746
4 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.919619453269231
5 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.92141958
6 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.906196352156863
7 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.881675909607843
8 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.876168930487805
9 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.89407107877551
10 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.864745838297872
11 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.906933171111111
12 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.938071183269231
13 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.910271096181818
14 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.875450819074074
15 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.92161847875
16 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.907649558823529
17 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.930159843541667
18 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.907839723965517
19 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.83693567475
20 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.904064093529412
21 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.932716253829787
22 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.913153632142857
23 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.902065910392157
24 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.934952938983051
25 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.882722399076923
26 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.929636797636364
27 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.926675381176471
28 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.900514013333333
29 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.858849467142857
30 "WALKING_UPSTAIRS" "tGravityAccStdZ" -0.862402791230769
1 "LAYING" "tBodyAccJerkMeanX" 0.0810865342
2 "LAYING" "tBodyAccJerkMeanX" 0.0825972511666667
3 "LAYING" "tBodyAccJerkMeanX" 0.0769811125806452
4 "LAYING" "tBodyAccJerkMeanX" 0.0934494217777778
5 "LAYING" "tBodyAccJerkMeanX" 0.0848164824230769
6 "LAYING" "tBodyAccJerkMeanX" 0.0963481955263158
7 "LAYING" "tBodyAccJerkMeanX" 0.0968904018076923
8 "LAYING" "tBodyAccJerkMeanX" 0.0878326902592593
9 "LAYING" "tBodyAccJerkMeanX" 0.08807344764
10 "LAYING" "tBodyAccJerkMeanX" 0.073815064487931
11 "LAYING" "tBodyAccJerkMeanX" 0.0766645337017544
12 "LAYING" "tBodyAccJerkMeanX" 0.0854295393833333
13 "LAYING" "tBodyAccJerkMeanX" 0.0767774832096774
14 "LAYING" "tBodyAccJerkMeanX" 0.098140384845098
15 "LAYING" "tBodyAccJerkMeanX" 0.0767515438611111
16 "LAYING" "tBodyAccJerkMeanX" 0.0783960268571429
17 "LAYING" "tBodyAccJerkMeanX" 0.077908974656338
18 "LAYING" "tBodyAccJerkMeanX" 0.0749985010769231
19 "LAYING" "tBodyAccJerkMeanX" 0.0772317998650602
20 "LAYING" "tBodyAccJerkMeanX" 0.0892716006470588
21 "LAYING" "tBodyAccJerkMeanX" 0.0820150201077778
22 "LAYING" "tBodyAccJerkMeanX" 0.0752202242222222
23 "LAYING" "tBodyAccJerkMeanX" 0.0831787608333333
24 "LAYING" "tBodyAccJerkMeanX" 0.08072123275
25 "LAYING" "tBodyAccJerkMeanX" 0.0879071687671233
26 "LAYING" "tBodyAccJerkMeanX" 0.0866502529210526
27 "LAYING" "tBodyAccJerkMeanX" 0.0766268551324324
28 "LAYING" "tBodyAccJerkMeanX" 0.0780770644
29 "LAYING" "tBodyAccJerkMeanX" 0.0718861195971014
30 "LAYING" "tBodyAccJerkMeanX" 0.0752196666428571
1 "SITTING" "tBodyAccJerkMeanX" 0.0774825199574468
2 "SITTING" "tBodyAccJerkMeanX" 0.0722564387173913
3 "SITTING" "tBodyAccJerkMeanX" 0.0726098418653846
4 "SITTING" "tBodyAccJerkMeanX" 0.0784500239
5 "SITTING" "tBodyAccJerkMeanX" 0.0749577410909091
6 "SITTING" "tBodyAccJerkMeanX" 0.0754721635223636
7 "SITTING" "tBodyAccJerkMeanX" 0.0668519793125
8 "SITTING" "tBodyAccJerkMeanX" 0.0786713761086957
9 "SITTING" "tBodyAccJerkMeanX" 0.077005006374
10 "SITTING" "tBodyAccJerkMeanX" 0.0775372505185185
11 "SITTING" "tBodyAccJerkMeanX" 0.0761777324716981
12 "SITTING" "tBodyAccJerkMeanX" 0.0771277656078431
13 "SITTING" "tBodyAccJerkMeanX" 0.0752865881142857
14 "SITTING" "tBodyAccJerkMeanX" 0.0741878844074074
15 "SITTING" "tBodyAccJerkMeanX" 0.0784792788644068
16 "SITTING" "tBodyAccJerkMeanX" 0.0734346720289855
17 "SITTING" "tBodyAccJerkMeanX" 0.075070986171875
18 "SITTING" "tBodyAccJerkMeanX" 0.076622889
19 "SITTING" "tBodyAccJerkMeanX" 0.0753747129191781
20 "SITTING" "tBodyAccJerkMeanX" 0.0746568393030303
21 "SITTING" "tBodyAccJerkMeanX" 0.0757109789882353
22 "SITTING" "tBodyAccJerkMeanX" 0.0807687311935484
23 "SITTING" "tBodyAccJerkMeanX" 0.0770022352205882
24 "SITTING" "tBodyAccJerkMeanX" 0.0763318528529412
25 "SITTING" "tBodyAccJerkMeanX" 0.0752087009912308
26 "SITTING" "tBodyAccJerkMeanX" 0.0764443226333333
27 "SITTING" "tBodyAccJerkMeanX" 0.0779038963571429
28 "SITTING" "tBodyAccJerkMeanX" 0.0768671621527778
29 "SITTING" "tBodyAccJerkMeanX" 0.0745438102516667
30 "SITTING" "tBodyAccJerkMeanX" 0.0760057731790323
1 "STANDING" "tBodyAccJerkMeanX" 0.0753766542264151
2 "STANDING" "tBodyAccJerkMeanX" 0.0747588597592593
3 "STANDING" "tBodyAccJerkMeanX" 0.0750900622277049
4 "STANDING" "tBodyAccJerkMeanX" 0.0721328379857143
5 "STANDING" "tBodyAccJerkMeanX" 0.0725189859107143
6 "STANDING" "tBodyAccJerkMeanX" 0.0730699604561404
7 "STANDING" "tBodyAccJerkMeanX" 0.0751915112830189
8 "STANDING" "tBodyAccJerkMeanX" 0.0753739045185185
9 "STANDING" "tBodyAccJerkMeanX" 0.0760032053555556
10 "STANDING" "tBodyAccJerkMeanX" 0.0809784390227273
11 "STANDING" "tBodyAccJerkMeanX" 0.0760097721914894
12 "STANDING" "tBodyAccJerkMeanX" 0.0744631761967213
13 "STANDING" "tBodyAccJerkMeanX" 0.0758630962280702
14 "STANDING" "tBodyAccJerkMeanX" 0.0737933748485
15 "STANDING" "tBodyAccJerkMeanX" 0.0752280703207547
16 "STANDING" "tBodyAccJerkMeanX" 0.0736438905641026
17 "STANDING" "tBodyAccJerkMeanX" 0.0740864955641026
18 "STANDING" "tBodyAccJerkMeanX" 0.0753539482328767
19 "STANDING" "tBodyAccJerkMeanX" 0.0754120366712329
20 "STANDING" "tBodyAccJerkMeanX" 0.0763556159315068
21 "STANDING" "tBodyAccJerkMeanX" 0.0754543858764045
22 "STANDING" "tBodyAccJerkMeanX" 0.0752322891746032
23 "STANDING" "tBodyAccJerkMeanX" 0.0750206478676471
24 "STANDING" "tBodyAccJerkMeanX" 0.0746177416521739
25 "STANDING" "tBodyAccJerkMeanX" 0.0752337295675676
26 "STANDING" "tBodyAccJerkMeanX" 0.0753578207972973
27 "STANDING" "tBodyAccJerkMeanX" 0.074969980825
28 "STANDING" "tBodyAccJerkMeanX" 0.0753131601898734
29 "STANDING" "tBodyAccJerkMeanX" 0.0753052530307692
30 "STANDING" "tBodyAccJerkMeanX" 0.0752414472033898
1 "WALKING" "tBodyAccJerkMeanX" 0.0740416333157895
2 "WALKING" "tBodyAccJerkMeanX" 0.0618080696279661
3 "WALKING" "tBodyAccJerkMeanX" 0.0814745882660345
4 "WALKING" "tBodyAccJerkMeanX" 0.0783529082183333
5 "WALKING" "tBodyAccJerkMeanX" 0.0845888833571429
6 "WALKING" "tBodyAccJerkMeanX" 0.0699585876912281
7 "WALKING" "tBodyAccJerkMeanX" 0.0901462649192983
8 "WALKING" "tBodyAccJerkMeanX" 0.0703393490833333
9 "WALKING" "tBodyAccJerkMeanX" 0.0704357270480769
10 "WALKING" "tBodyAccJerkMeanX" 0.0857943809283019
11 "WALKING" "tBodyAccJerkMeanX" 0.0829709328491525
12 "WALKING" "tBodyAccJerkMeanX" 0.045764401482
13 "WALKING" "tBodyAccJerkMeanX" 0.0809590227198246
14 "WALKING" "tBodyAccJerkMeanX" 0.0720877913452542
15 "WALKING" "tBodyAccJerkMeanX" 0.0897770721666667
16 "WALKING" "tBodyAccJerkMeanX" 0.0770223771764706
17 "WALKING" "tBodyAccJerkMeanX" 0.0773188580032787
18 "WALKING" "tBodyAccJerkMeanX" 0.0767524278392857
19 "WALKING" "tBodyAccJerkMeanX" 0.0822246284461538
20 "WALKING" "tBodyAccJerkMeanX" 0.0841234323137255
21 "WALKING" "tBodyAccJerkMeanX" 0.0782251820211538
22 "WALKING" "tBodyAccJerkMeanX" 0.0627777634002174
23 "WALKING" "tBodyAccJerkMeanX" 0.0987319085964407
24 "WALKING" "tBodyAccJerkMeanX" 0.0731938975362069
25 "WALKING" "tBodyAccJerkMeanX" 0.0721720712281081
26 "WALKING" "tBodyAccJerkMeanX" 0.0652303740728813
27 "WALKING" "tBodyAccJerkMeanX" 0.0684331971807018
28 "WALKING" "tBodyAccJerkMeanX" 0.0931122231851852
29 "WALKING" "tBodyAccJerkMeanX" 0.0853743348528302
30 "WALKING" "tBodyAccJerkMeanX" 0.0688689970184615
1 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0541553164897959
2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.110040615569574
3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0725689294489796
4 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0971862748866667
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.109650600459574
6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.103681343708333
7 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0968926184638298
8 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.118938088342105
9 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.130193043809524
10 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.100959387447368
11 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0897168657173913
12 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0621500251717391
13 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.101704538333298
14 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0428631626711111
15 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0711457160166667
16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0907857064255319
17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.118250858006522
18 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0809044045254545
19 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0730930306923077
20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0695031058
21 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0901452883333333
22 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.101584640833333
23 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0578010605648148
24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0802619828545455
25 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.110656929396552
26 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.111470787918
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0936273220295455
28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0972653457891304
29 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0636871965479167
30 "WALKING_DOWNSTAIRS" "tBodyAccJerkMeanX" 0.0883933037048387
1 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.101372729922642
2 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0744507839572917
3 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0426880986186441
4 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0560971909634615
5 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0795443483829787
6 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.07210675
7 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0724649938509804
8 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0813816809395122
9 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0692266245755102
10 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0648829303510638
11 "WALKING_UPSTAIRS" "tBodyAccJerkMeanX" 0.0968561683092593
